ID respondenta,Pocit,X,Y,Městský obvod,Komentář,Věk,Bydliště,Bydliště MOb,Pohlaví
yak0eip1c,"Místo, které doporučím návštěvníkům",18.300776,49.84331,Slezská Ostrava, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.29185,49.842909,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.281229,49.835671,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.314745,49.839906,Slezská Ostrava, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.322449,49.845234,Slezská Ostrava, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.324509,49.868198,Slezská Ostrava, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.265629,49.867022,Petřkovice, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.182631,49.854808,Martinov, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.205462,49.859788,mimo Ostravu, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.230653,49.817372,Nová Ves, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.170636,49.822272,Poruba, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.17364,49.822799,Poruba, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.16731,49.827325,Poruba, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.16879,49.829817,Poruba, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které doporučím návštěvníkům",18.299103,49.882358,Slezská Ostrava, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.161935,49.837159,Poruba,"Chybějící přechod, stovka lidí denně tu musí lézt přes svodidla.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.158013,49.839515,Pustkovec,"Chybějící chodník, lidi musí do vozovky",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.165041,49.833727,Poruba,"Žádné bezbariérové napojení ke vchodu od zastávky",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.166269,49.834976,Poruba,"Vysoká rychlost projíždějících aut, časté nehody/ohrožení, nevhodné časování přechodů pro chodce.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.182244,49.843601,Poruba,"Martinovská = Rychlostní dálnice, kde většina řidičů překračuje rychlost, chybí přechody, řidiči přechody nerespektují, stávající jsou nebezpečné.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.219146,49.801288,Svinov,"Zabrat odstavný pruh na mostě pomocí mobilních betonových zábran a rozšířit chodník.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.220466,49.800415,Ostrava - Jih,"Napojit most přes rudnou na chodník k Avionu bezpečně pro chodce a cyklisty.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.225331,49.806627,Ostrava - Jih,"Z lesní cesty by mohla být hezká cyklostezka k obchodnímu centru.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.210965,49.821708,Svinov,"Podchod protáhnout až do ulice Luční. Propojit chodník směrem na cyklostezku podél Odry.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.211255,49.823948,Svinov,"Pěší a cyklistická stezka přes mosty, anebo spodem přes nádraží.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.217735,49.839754,Hošťálkovice,"Dokončit úseky cyklostezky",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.261058,49.846714,Moravská Ostrava a Přívoz,"Úplná absence pěšího a cyklo připojení.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.23915,49.795616,Ostrava - Jih,"Obecně - cyklotrasy na jihu nyní nedávají žádný smysl a pro návštěvníky jsou naprostý zmatený labyrint.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.149114,49.840404,Pustkovec,"Chybí bezpečný chodník na Krásná pole a k Hvězdárně.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.294983,49.771564,Hrabová,"Absence funkční páteřní cyklotrasy mezi Vratimovem a Svinovem",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, které by se mělo rozvíjet",18.293921,49.832291,Moravská Ostrava a Přívoz,"Kampus za 1 miliardu a nemá ani chodník na černou louku.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.185999,49.839685,Poruba,"Na Martinovské se jezdí příliš rychle.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.161623,49.837346,Poruba,"Chybí chodníky a přechody.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.150101,49.840377,Pustkovec,"Chybí chodníky.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.210096,49.823394,Svinov,"Pěší chodník by chtěl předláždit, zastřešit a zbavit reklam zabírajících 1/3 šířky.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.20677,49.814035,Svinov,"Nedostatčné propojení mezi Porubou a středem.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.212349,49.823906,Svinov,"Chybí možnost přejít pěšky a bezpečně na kole.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.220675,49.800505,Ostrava - Jih,"Pěší a cyklo napojení na Avion je hrozné. Dalo by se vyřešit umístěním betonových zátaras a zúžením cesty, bez ubrání jízdních pruhů.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.250694,49.826951,Mariánské Hory a Hulváky,"Ul.28.října v oblasti Hulv. a Mar.Hory je ostudná, příliš mnoho reklamy, chaos, stydím se za ni před návštěvami.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.281057,49.831782,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.280048,49.833914,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.281443,49.834536,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.271422,49.84807,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.230352,49.832889,Nová Ves, ,25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.283117,49.830543,Moravská Ostrava a Přívoz,"Není vůbec pochopitelné, jak se dostat na druhou stranu, abych nemusel do Karoliny. Úplně zde chybí spojnice směrem dolů.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.245223,49.825235,Mariánské Hory a Hulváky,"Labyrint nefunkčních cykloopatření.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.171473,49.833706,Poruba,"Zbytečně rychlý provoz.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.177915,49.836166,Poruba,"Nebezpečně řešená křižovatka.",25-34,v Ostravě,Poruba,muž
yak0eip1c,"Místo, kde se necítím dobře",18.160572,49.817607,Poruba,"Chybí pěší a cyklistické propojení na Klimkovice. lidi chodí po cestě.",25-34,v Ostravě,Poruba,muž
tisymbtz7,"Místo, kde se cítím dobře",18.280708,49.836595,Moravská Ostrava a Přívoz,"Plato pro mě není pouze galerií, ale ráda se zde učím, setkávám s přáteli nebo si jdu jen tak vyčistit hlavu. Je zde uvolněná atmosféra a líbí se mi otevřený vnitřní prostor, který má mnoho možností využití.",15-24,v Ostravě,Polanka nad Odrou,žena
tisymbtz7,"Místo, které doporučím návštěvníkům",18.296024,49.836541,Moravská Ostrava a Přívoz,"Pro večerní zábavu a kulturu bych doporučila Dock, Provoz a Barrák.",15-24,v Ostravě,Polanka nad Odrou,žena
tisymbtz7,"Místo, které by se mělo rozvíjet",18.292446,49.847672,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Polanka nad Odrou,žena
tisymbtz7,"Místo, kde se necítím dobře",18.280172,49.831677,Moravská Ostrava a Přívoz,"Děsivé, zvlášť v noci",15-24,v Ostravě,Polanka nad Odrou,žena
psager8lg,"Místo, kde se cítím dobře",18.236351,49.783545,Ostrava - Jih,"Líbí se mi v místě mého bydliště, krásný výhled z oken do ""zeleného"" dvora, Bělský les na dosah",45-54,v Ostravě,Ostrava - Jih,žena
psager8lg,"Místo, které by se mělo rozvíjet",18.217768,49.7987,Svinov,"most přes řeku Odru pro cyklisty, aby nemuseli využívat železničního mostu nebo vyjíždět na rušnou Rudnou ul.",45-54,v Ostravě,Ostrava - Jih,žena
psager8lg,"Místo, které by se mělo rozvíjet",18.207236,49.815053,Svinov,"přejezd pro cyklisty přes koleje u nádraží Ostrava - Svinov, aby nemuseli čekat několik, často dlouhých, minut u zavřeného přejezdu",45-54,v Ostravě,Ostrava - Jih,žena
tsi6pep45,"Místo, kde se cítím dobře",18.258414,49.835363,Mariánské Hory a Hulváky, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se cítím dobře",18.226984,49.825429,Nová Ves, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se cítím dobře",18.324337,49.848278,Slezská Ostrava, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se cítím dobře",18.327341,49.869249,Slezská Ostrava, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se cítím dobře",18.288857,49.838463,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se cítím dobře",18.296485,49.836059,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se cítím dobře",18.292365,49.843345,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se cítím dobře",18.292783,49.850235,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se cítím dobře",18.230417,49.817579,Nová Ves, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se cítím dobře",18.280456,49.815876,Vítkovice, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, které doporučím návštěvníkům",18.349507,49.842771,Michálkovice, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, které doporučím návštěvníkům",18.281593,49.816721,Vítkovice, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, které doporučím návštěvníkům",18.324423,49.849163,Slezská Ostrava, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, které by se mělo rozvíjet",18.255501,49.828848,Mariánské Hory a Hulváky, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, které by se mělo rozvíjet",18.257024,49.826328,Mariánské Hory a Hulváky, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, které by se mělo rozvíjet",18.252904,49.827297,Mariánské Hory a Hulváky, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, které by se mělo rozvíjet",18.242283,49.826771,Mariánské Hory a Hulváky, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, které by se mělo rozvíjet",18.237391,49.823837,Mariánské Hory a Hulváky, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, které by se mělo rozvíjet",18.209517,49.823588,Svinov, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se necítím dobře",18.20926,49.823435,Svinov, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se necítím dobře",18.256788,49.825055,Mariánské Hory a Hulváky, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se necítím dobře",18.26417,49.829346,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se necítím dobře",18.249493,49.826813,Mariánské Hory a Hulváky, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se necítím dobře",18.237283,49.82302,Mariánské Hory a Hulváky, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se necítím dobře",18.254557,49.772895,Ostrava - Jih, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
tsi6pep45,"Místo, kde se necítím dobře",18.27816,49.848637,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Mariánské Hory a Hulváky,žena
mxib9skwk,"Místo, kde se cítím dobře",18.325367,49.848492,Slezská Ostrava, ,55-64,v Ostravě,Slezská Ostrava,žena
mxib9skwk,"Místo, které doporučím návštěvníkům",18.29258,49.847772,Moravská Ostrava a Přívoz, ,55-64,v Ostravě,Slezská Ostrava,žena
mxib9skwk,"Místo, které by se mělo rozvíjet",18.291807,49.835864,Moravská Ostrava a Přívoz, ,55-64,v Ostravě,Slezská Ostrava,žena
mxib9skwk,"Místo, kde se necítím dobře",18.275414,49.850434,Moravská Ostrava a Přívoz,"Přívoz - celá Muglinovská přes Nádražní , Albert-Přívoz, nám. Sv.Čecha, hl.nádraží, Arbesova, Palackého po Slovenskou.",55-64,v Ostravě,Slezská Ostrava,žena
a8f7e02yj,"Místo, kde se cítím dobře",18.219583,49.809968,Ostrava - Jih, ,25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, kde se cítím dobře",18.314428,49.839729,Slezská Ostrava, ,25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, kde se cítím dobře",18.161334,49.832243,Poruba, ,25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, kde se cítím dobře",18.272914,49.867758,Slezská Ostrava, ,25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, kde se cítím dobře",18.181873,49.839539,Pustkovec, ,25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, kde se cítím dobře",18.275928,49.896359,mimo Ostravu, ,25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, které doporučím návštěvníkům",18.270425,49.867963,Petřkovice,"Singletrail na Landeku",25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, které doporučím návštěvníkům",18.278499,49.819368,Vítkovice, ,25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, které doporučím návštěvníkům",18.314462,49.839743,Slezská Ostrava, ,25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, které doporučím návštěvníkům",18.275757,49.896249,mimo Ostravu,"Černý les",25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, které by se mělo rozvíjet",18.270422,49.867966,Petřkovice,"Legalizace & rozšíření singletrailu na Landeku",25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, které by se mělo rozvíjet",18.289887,49.833411,Moravská Ostrava a Přívoz,"28. října 241/54",25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, které by se mělo rozvíjet",18.239081,49.858145,Moravská Ostrava a Přívoz,"Zkvalitnit povrch cyklostezky kolem Odry",25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, které by se mělo rozvíjet",18.284769,49.826362,Moravská Ostrava a Přívoz,"Lepší propojení centra/Karoliny a Dolní oblasti Vítkovice pro Pěší a Cyklo",25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, které by se mělo rozvíjet",18.272806,49.850042,Moravská Ostrava a Přívoz,"Přívoz a nádraží, trošku ostuda, když přijede někdo cizí do Ostravy a první co uvidí, je Přívoz",25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, kde se necítím dobře",18.272828,49.850021,Moravská Ostrava a Přívoz,"Přívoz a nádraží, trošku ostuda, když přijede někdo cizí do Ostravy a první co uvidí, je Přívoz",25-34,mimo Ostravu,,muž
a8f7e02yj,"Místo, kde se necítím dobře",18.285896,49.859706,Slezská Ostrava,"Hlavně večer, když se tudy vracím po cyklostezce domů",25-34,mimo Ostravu,,muž
8tgox87s7,"Místo, kde se cítím dobře",18.2739,49.828797,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, kde se cítím dobře",18.237435,49.800509,Ostrava - Jih, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, kde se cítím dobře",18.337452,49.778787,Radvanice a Bartovice, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, kde se cítím dobře",18.290862,49.849823,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, kde se cítím dobře",18.282113,49.820385,Vítkovice, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, kde se cítím dobře",18.296522,49.836276,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, kde se cítím dobře",18.323708,49.85003,Slezská Ostrava, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.281596,49.82117,Vítkovice, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.285768,49.830802,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.292597,49.835754,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.292019,49.848024,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.291463,49.841638,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.315237,49.839814,Slezská Ostrava, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.325958,49.850676,Slezská Ostrava, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.292413,49.831362,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.300114,49.830504,Slezská Ostrava, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.295253,49.833427,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.238427,49.781144,Stará Bělá, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.240126,49.807249,Ostrava - Jih, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.264925,49.867488,Petřkovice, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.21099,49.844544,Hošťálkovice, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
8tgox87s7,"Místo, které doporučím návštěvníkům",18.327296,49.87065,Slezská Ostrava, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,muž
